Postcode,Electoral division,Per cent postcode in electorate,DivisionID2016,StateAB2016,CandidateID2016,GivenNm2016,Surname2016,PartyNm2016,PartyAb2016,DivisionID2010,StateAb2010,CandidateID2010,GivenNm2010,Surname2010,PartyNm2010,PartyAb2010,DivisionID2013,StateAb2013,CandidateID2013,GivenNm2013,Surname2013,PartyNm2013,PartyAb2013
4390,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4400,Groom,100,164,QLD,28084,John,McVEIGH,Liberal National Party,LNP,164,QLD,20756,Ian,MACFARLANE,Liberal National Party of Queensland,LNQ,164,QLD,23796,Ian,MACFARLANE,Liberal National Party,LNP
4401,Groom,100,164,QLD,28084,John,McVEIGH,Liberal National Party,LNP,164,QLD,20756,Ian,MACFARLANE,Liberal National Party of Queensland,LNQ,164,QLD,23796,Ian,MACFARLANE,Liberal National Party,LNP
4402,Blair,68.8,304,QLD,28916,Shayne,NEUMANN,Australian Labor Party,ALP,304,QLD,21570,Shayne Kenneth,NEUMANN,Australian Labor Party,ALP,304,QLD,23727,Shayne Kenneth,NEUMANN,Australian Labor Party,ALP
4402,Groom,31.2,164,QLD,28084,John,McVEIGH,Liberal National Party,LNP,164,QLD,20756,Ian,MACFARLANE,Liberal National Party of Queensland,LNQ,164,QLD,23796,Ian,MACFARLANE,Liberal National Party,LNP
4403,Groom,100,164,QLD,28084,John,McVEIGH,Liberal National Party,LNP,164,QLD,20756,Ian,MACFARLANE,Liberal National Party of Queensland,LNQ,164,QLD,23796,Ian,MACFARLANE,Liberal National Party,LNP
4404,Groom,100,164,QLD,28084,John,McVEIGH,Liberal National Party,LNP,164,QLD,20756,Ian,MACFARLANE,Liberal National Party of Queensland,LNQ,164,QLD,23796,Ian,MACFARLANE,Liberal National Party,LNP
4405,Groom,1.6,164,QLD,28084,John,McVEIGH,Liberal National Party,LNP,164,QLD,20756,Ian,MACFARLANE,Liberal National Party of Queensland,LNQ,164,QLD,23796,Ian,MACFARLANE,Liberal National Party,LNP
4405,Maranoa,98.4,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4406,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4407,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4408,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4410,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4411,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4412,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4413,Hinkler,1.5,166,QLD,28042,Keith,PITT,Liberal National Party,LNP,166,QLD,20748,Paul,NEVILLE,Liberal National Party of Queensland,LNQ,166,QLD,23837,Keith,PITT,Liberal National Party,LNP
4413,Maranoa,98.5,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4415,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4416,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4417,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4418,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4419,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4420,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4421,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4422,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4423,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4424,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4425,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4426,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4427,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4428,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4454,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4455,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4461,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4462,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4465,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4467,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4468,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4470,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4471,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4472,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4474,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4475,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4477,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4478,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4479,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4480,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4481,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4482,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4486,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4487,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4488,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4489,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4490,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4491,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4492,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4493,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4494,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4496,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4497,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4498,Maranoa,100,170,QLD,28059,David,LITTLEPROUD,Liberal National Party,LNP,170,QLD,20736,Bruce,SCOTT,Liberal National Party of Queensland,LNQ,170,QLD,24071,Bruce,SCOTT,Liberal National Party,LNP
4500,Dickson,100,252,QLD,28139,Peter,DUTTON,Liberal National Party,LNP,252,QLD,21357,Peter,DUTTON,Liberal National Party of Queensland,LNQ,252,QLD,23834,Peter,DUTTON,Liberal National Party,LNP
4501,Dickson,100,252,QLD,28139,Peter,DUTTON,Liberal National Party,LNP,252,QLD,21357,Peter,DUTTON,Liberal National Party of Queensland,LNQ,252,QLD,23834,Peter,DUTTON,Liberal National Party,LNP
4502,Dickson,100,252,QLD,28139,Peter,DUTTON,Liberal National Party,LNP,252,QLD,21357,Peter,DUTTON,Liberal National Party of Queensland,LNQ,252,QLD,23834,Peter,DUTTON,Liberal National Party,LNP
4503,Dickson,97.5,252,QLD,28139,Peter,DUTTON,Liberal National Party,LNP,252,QLD,21357,Peter,DUTTON,Liberal National Party of Queensland,LNQ,252,QLD,23834,Peter,DUTTON,Liberal National Party,LNP
4503,Petrie,2.5,175,QLD,28044,Luke,HOWARTH,Liberal National Party,LNP,175,QLD,21505,Yvette,D'ATH,Australian Labor Party,ALP,175,QLD,23800,Luke,HOWARTH,Liberal National Party,LNP
4504,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4505,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4506,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4507,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4508,Longman,71.2,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4508,Petrie,28.8,175,QLD,28044,Luke,HOWARTH,Liberal National Party,LNP,175,QLD,21505,Yvette,D'ATH,Australian Labor Party,ALP,175,QLD,23800,Luke,HOWARTH,Liberal National Party,LNP
4509,Petrie,100,175,QLD,28044,Luke,HOWARTH,Liberal National Party,LNP,175,QLD,21505,Yvette,D'ATH,Australian Labor Party,ALP,175,QLD,23800,Luke,HOWARTH,Liberal National Party,LNP
4510,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4511,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4512,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4514,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4515,Blair,100,304,QLD,28916,Shayne,NEUMANN,Australian Labor Party,ALP,304,QLD,21570,Shayne Kenneth,NEUMANN,Australian Labor Party,ALP,304,QLD,23727,Shayne Kenneth,NEUMANN,Australian Labor Party,ALP
4516,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4517,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4518,Longman,100,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4519,Fisher,11.3,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4519,Longman,88.7,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4520,Dickson,100,252,QLD,28139,Peter,DUTTON,Liberal National Party,LNP,252,QLD,21357,Peter,DUTTON,Liberal National Party of Queensland,LNQ,252,QLD,23834,Peter,DUTTON,Liberal National Party,LNP
4521,Blair,12.1,304,QLD,28916,Shayne,NEUMANN,Australian Labor Party,ALP,304,QLD,21570,Shayne Kenneth,NEUMANN,Australian Labor Party,ALP,304,QLD,23727,Shayne Kenneth,NEUMANN,Australian Labor Party,ALP
4521,Dickson,79.5,252,QLD,28139,Peter,DUTTON,Liberal National Party,LNP,252,QLD,21357,Peter,DUTTON,Liberal National Party of Queensland,LNQ,252,QLD,23834,Peter,DUTTON,Liberal National Party,LNP
4521,Longman,8.3,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4550,Fisher,14,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4550,Longman,86,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4551,Fisher,99.4,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4551,Longman,0.6,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4552,Fisher,100,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4553,Fisher,89.9,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4553,Longman,10.1,302,QLD,28990,Susan,LAMB,Australian Labor Party,ALP,302,QLD,20752,Wyatt,ROY,Liberal National Party of Queensland,LNQ,302,QLD,23855,Wyatt,ROY,Liberal National Party,LNP
4554,Fisher,100,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4555,Fairfax,69.5,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4555,Fisher,30.5,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4556,Fisher,100,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4557,Fisher,100,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4558,Fairfax,65.8,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4558,Fisher,34.2,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4559,Fairfax,100,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4560,Fairfax,98.3,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4560,Fisher,1.7,161,QLD,28045,Andrew,WALLACE,Liberal National Party,LNP,161,QLD,20759,Peter,SLIPPER,Liberal National Party of Queensland,LNQ,161,QLD,23794,Mal,BROUGH,Liberal National Party,LNP
4561,Fairfax,100,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4562,Fairfax,100,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4563,Fairfax,100,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4564,Fairfax,100,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4565,Fairfax,100,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
4566,Fairfax,100,160,QLD,28035,Ted,O'BRIEN,Liberal National Party,LNP,160,QLD,20738,Alex,SOMLYAY,Liberal National Party of Queensland,LNQ,160,QLD,23396,Clive Frederick,PALMER,Palmer United Party,PUP
