"","Postcode","Electoral division","Per cent","DivisionID","StateAb","CandidateID","GivenNm","Surname","PartyNm","PartyAb"
"917","3108","Menzies",100,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"918","3109","Menzies",100,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"919","3111","Menzies",100,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"920","3113","Jagajaga",32.3,220,"VIC",28255,"Jenny","MACKLIN","Australian Labor Party","ALP"
"921","3113","Menzies",67.7,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"922","3114","Menzies",100,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"923","3115","Casey",9.6,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"924","3115","Menzies",90.4,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"925","3116","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"926","3121","Melbourne",100,228,"VIC",28125,"Adam","BANDT","The Greens","GRN"
"927","3122","Kooyong",100,221,"VIC",28953,"Josh","FRYDENBERG","Liberal","LP"
"928","3123","Kooyong",100,221,"VIC",28953,"Josh","FRYDENBERG","Liberal","LP"
"929","3124","Higgins",46.3,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"930","3124","Kooyong",53.7,221,"VIC",28953,"Josh","FRYDENBERG","Liberal","LP"
"931","3125","Chisholm",60,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"932","3125","Higgins",20,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"933","3125","Kooyong",20,221,"VIC",28953,"Josh","FRYDENBERG","Liberal","LP"
"934","3126","Kooyong",100,221,"VIC",28953,"Josh","FRYDENBERG","Liberal","LP"
"935","3127","Chisholm",52.9,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"936","3127","Kooyong",47.1,221,"VIC",28953,"Josh","FRYDENBERG","Liberal","LP"
"937","3128","Chisholm",100,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"938","3129","Chisholm",95.4,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"939","3129","Kooyong",4.6,221,"VIC",28953,"Josh","FRYDENBERG","Liberal","LP"
"940","3130","Deakin",100,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"941","3131","Aston",14.3,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"942","3131","Deakin",84.3,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"943","3131","Menzies",1.4,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"944","3132","Deakin",92.3,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"945","3132","Menzies",7.7,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"946","3133","Aston",87.1,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"947","3133","Deakin",12.9,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"948","3134","Deakin",59.8,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"949","3134","Menzies",40.2,229,"VIC",29161,"Kevin","ANDREWS","Liberal","LP"
"950","3135","Casey",2.9,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"951","3135","Deakin",97.1,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"952","3136","Casey",77.3,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"953","3136","Deakin",22.7,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"954","3137","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"955","3138","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"956","3139","Casey",45.7,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"957","3139","McEwen",54.3,226,"VIC",28289,"Rob","MITCHELL","Australian Labor Party","ALP"
"958","3140","Casey",100,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"959","3141","Higgins",73.9,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"960","3141","Melbourne Ports",26.1,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"961","3142","Higgins",100,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"962","3143","Higgins",100,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"963","3144","Higgins",100,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"964","3145","Higgins",95.9,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"965","3145","Melbourne Ports",4.1,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"966","3146","Higgins",97.1,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"967","3146","Kooyong",2.9,221,"VIC",28953,"Josh","FRYDENBERG","Liberal","LP"
"968","3147","Chisholm",45.2,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"969","3147","Higgins",54.8,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"970","3148","Chisholm",55.5,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"971","3148","Higgins",44.5,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"972","3149","Chisholm",100,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"973","3150","Bruce",78.8,201,"VIC",28275,"Julian","HILL","Australian Labor Party","ALP"
"974","3150","Chisholm",21.2,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"975","3151","Deakin",100,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"976","3152","Aston",100,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"977","3153","Aston",44.7,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"978","3153","Casey",19.8,204,"VIC",28985,"Tony","SMITH","Liberal","LP"
"979","3153","Deakin",28.4,209,"VIC",29068,"Michael","SUKKAR","Liberal","LP"
"980","3153","La Trobe",7.2,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"981","3154","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"982","3155","Aston",13.3,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"983","3155","La Trobe",86.7,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"984","3156","Aston",51.5,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"985","3156","Holt",1.6,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"986","3156","La Trobe",46.9,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"987","3158","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"988","3159","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"989","3160","La Trobe",100,223,"VIC",28893,"Jason","WOOD","Liberal","LP"
"990","3161","Melbourne Ports",100,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"991","3162","Goldstein",29.4,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"992","3162","Melbourne Ports",70.6,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"993","3163","Goldstein",39.5,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"994","3163","Higgins",19.9,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"995","3163","Hotham",36.9,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"996","3163","Melbourne Ports",3.7,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"997","3165","Hotham",100,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"998","3166","Chisholm",44.7,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"999","3166","Higgins",13.9,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"1000","3166","Hotham",41.5,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1001","3167","Hotham",100,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1002","3168","Bruce",9.7,201,"VIC",28275,"Julian","HILL","Australian Labor Party","ALP"
"1003","3168","Chisholm",76.5,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"1004","3168","Hotham",13.8,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1005","3169","Chisholm",3.2,205,"VIC",28936,"Julia","BANKS","Liberal","LP"
"1006","3169","Hotham",96.8,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1007","3170","Bruce",100,201,"VIC",28275,"Julian","HILL","Australian Labor Party","ALP"
"1008","3171","Bruce",43.6,201,"VIC",28275,"Julian","HILL","Australian Labor Party","ALP"
"1009","3171","Hotham",56.4,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1010","3172","Hotham",78.5,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1011","3172","Isaacs",21.5,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1012","3173","Isaacs",100,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1013","3174","Bruce",53.3,201,"VIC",28275,"Julian","HILL","Australian Labor Party","ALP"
"1014","3174","Hotham",9.3,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1015","3174","Isaacs",37.3,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1016","3175","Bruce",86.4,201,"VIC",28275,"Julian","HILL","Australian Labor Party","ALP"
"1017","3175","Isaacs",13.6,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1018","3177","Holt",100,216,"VIC",28259,"Anthony","BYRNE","Australian Labor Party","ALP"
"1019","3178","Aston",100,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"1020","3179","Aston",100,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"1021","3180","Aston",100,197,"VIC",28875,"Alan","TUDGE","Liberal","LP"
"1022","3181","Higgins",90.9,215,"VIC",28979,"Kelly","O'DWYER","Liberal","LP"
"1023","3181","Melbourne Ports",9.1,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"1024","3182","Melbourne Ports",100,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"1025","3183","Melbourne Ports",100,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"1026","3184","Melbourne Ports",100,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"1027","3185","Melbourne Ports",100,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"1028","3186","Goldstein",100,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1029","3187","Goldstein",100,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1030","3188","Goldstein",100,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1031","3189","Goldstein",62.1,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1032","3189","Hotham",37.9,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1033","3190","Goldstein",70.5,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1034","3190","Hotham",29.5,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1035","3191","Goldstein",100,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1036","3192","Goldstein",14.3,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1037","3192","Hotham",62.9,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1038","3192","Isaacs",22.8,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1039","3193","Goldstein",100,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1040","3194","Hotham",9.8,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1041","3194","Isaacs",90.2,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1042","3195","Isaacs",100,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1043","3196","Isaacs",100,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1044","3197","Isaacs",100,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1045","3198","Dunkley",100,210,"VIC",28910,"Chris","CREWTHER","Liberal","LP"
"1046","3199","Dunkley",100,210,"VIC",28910,"Chris","CREWTHER","Liberal","LP"
"1047","3200","Dunkley",100,210,"VIC",28910,"Chris","CREWTHER","Liberal","LP"
"1048","3201","Isaacs",100,219,"VIC",28269,"Mark","DREYFUS","Australian Labor Party","ALP"
"1049","3202","Hotham",100,217,"VIC",28263,"Clare","O'NEIL","Australian Labor Party","ALP"
"1050","3204","Goldstein",100,214,"VIC",28949,"Tim","WILSON","Liberal","LP"
"1051","3205","Melbourne Ports",100,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"1052","3206","Melbourne Ports",100,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"1053","3207","Melbourne Ports",100,230,"VIC",28267,"Michael","DANBY","Australian Labor Party","ALP"
"1054","3211","Corio",49.5,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1055","3211","Lalor",50.5,222,"VIC",28268,"Joanne","RYAN","Australian Labor Party","ALP"
"1056","3212","Corio",100,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1057","3214","Corio",100,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1058","3215","Corio",100,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1059","3216","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1060","3217","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1061","3218","Corio",100,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1062","3219","Corio",100,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1063","3220","Corio",100,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1064","3221","Corangamite",47.8,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1065","3221","Corio",52.2,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1066","3222","Corangamite",18.3,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1067","3222","Corio",81.7,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1068","3223","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1069","3224","Corio",100,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1070","3225","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1071","3226","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1072","3227","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1073","3228","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1074","3230","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1075","3231","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1076","3232","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1077","3233","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1078","3235","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1079","3236","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1080","3237","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1081","3238","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1082","3239","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1083","3240","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1084","3241","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1085","3242","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1086","3243","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1087","3249","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1088","3250","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1089","3251","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1090","3254","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1091","3260","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1092","3264","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1093","3265","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1094","3266","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1095","3267","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1096","3268","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1097","3269","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1098","3270","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1099","3271","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1100","3272","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1101","3273","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1102","3274","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1103","3275","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1104","3276","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1105","3277","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1106","3278","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1107","3279","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1108","3280","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1109","3281","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1110","3282","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1111","3283","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1112","3284","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1113","3285","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1114","3286","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1115","3287","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1116","3289","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1117","3292","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1118","3293","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1119","3294","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1120","3300","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1121","3301","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1122","3302","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1123","3303","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1124","3304","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1125","3305","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1126","3309","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1127","3310","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1128","3311","Mallee",6.6,224,"VIC",28415,"Andrew","BROAD","The Nationals","NP"
"1129","3311","Wannon",93.4,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1130","3312","Mallee",19.2,224,"VIC",28415,"Andrew","BROAD","The Nationals","NP"
"1131","3312","Wannon",80.8,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1132","3314","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1133","3315","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1134","3317","Mallee",100,224,"VIC",28415,"Andrew","BROAD","The Nationals","NP"
"1135","3318","Mallee",100,224,"VIC",28415,"Andrew","BROAD","The Nationals","NP"
"1136","3319","Mallee",100,224,"VIC",28415,"Andrew","BROAD","The Nationals","NP"
"1137","3321","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1138","3322","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1139","3323","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1140","3324","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1141","3325","Wannon",100,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1142","3328","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1143","3329","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1144","3330","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1145","3331","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1146","3332","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1147","3333","Corangamite",100,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1148","3334","Ballarat",100,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1149","3335","Gorton",78.3,309,"VIC",28274,"Brendan","O'CONNOR","Australian Labor Party","ALP"
"1150","3335","Lalor",21.7,222,"VIC",28268,"Joanne","RYAN","Australian Labor Party","ALP"
"1151","3337","Lalor",100,222,"VIC",28268,"Joanne","RYAN","Australian Labor Party","ALP"
"1152","3338","Lalor",100,222,"VIC",28268,"Joanne","RYAN","Australian Labor Party","ALP"
"1153","3340","Ballarat",98.4,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1154","3340","Corio",1.6,208,"VIC",28291,"Richard","MARLES","Australian Labor Party","ALP"
"1155","3341","Ballarat",100,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1156","3342","Ballarat",100,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1157","3345","Ballarat",100,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1158","3350","Ballarat",100,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1159","3351","Ballarat",50.6,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1160","3351","Corangamite",24.3,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1161","3351","Wannon",25.1,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1162","3352","Ballarat",90.6,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1163","3352","Corangamite",5.3,207,"VIC",28920,"Sarah","HENDERSON","Liberal","LP"
"1164","3352","Wannon",4.1,233,"VIC",28918,"Dan","TEHAN","Liberal","LP"
"1165","3355","Ballarat",100,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
"1166","3356","Ballarat",100,198,"VIC",28317,"Catherine","KING","Australian Labor Party","ALP"
